Identifier,Features,,,,,,,,,,,,Labels,,,,,,,,,,,
"M = model
R = room
P = simulation points",solidAngle,obstructionValues LowerQuarter,obstructionValues SecondQuarter,obstructionValues ThirdQuarter,obstructionValues HigherQuarter,Projection AspectRatio,Frame ratio,solidAngleTilt,roomAvge SolidAngle,distanceWindowCenterToPt,angleOfPointPositionInReferenceToWindowNormal,windowHeadHeight,DF ,,,,,,,,,,,
33006004,0.062,4,4,4,4,0.73,0.84,45.50,0.07,1.09,46.1,2.88,1.6,,,,,,,,,,,
33006005,0.156,0,0,0,0,0.81,0.84,29.80,0.07,2.04,4.0,2.88,0.54,,,,,,,,,,,
33006006,0.173,0,1,1,1,0.86,0.84,33.10,0.07,1.76,8.6,2.88,1.12,,,,,,,,,,,
33006007,0.154,3,3,3,3,0.79,0.84,35.40,0.07,1.60,24.8,2.88,1.7,,,,,,,,,,,
33006008,0.075,4,4,4,4,0.45,0.84,35.90,0.07,1.58,42.9,2.88,1.21,,,,,,,,,,,
33006009,0,0,0,0,0,0.00,0.84,0.00,0.07,1.71,59.7,2.88,0.34,,,,,,,,,,,
33006010,0.115,0,0,0,0,0.74,0.84,23.80,0.07,2.75,5.3,2.88,0.36,,,,,,,,,,,
33006011,0.131,0,0,0,0,0.76,0.84,26.00,0.07,2.45,3.5,2.88,0.4,,,,,,,,,,,
33006012,0.139,0,1,2,2,0.76,0.84,28.10,0.07,2.22,14.5,2.88,0.81,,,,,,,,,,,
33006013,0.112,3,4,4,4,0.61,0.84,29.40,0.07,2.09,27.4,2.88,1.15,,,,,,,,,,,
33006014,0.065,4,4,4,4,0.38,0.84,29.60,0.07,2.08,41.2,2.88,0.84,,,,,,,,,,,
33006015,0.085,0,0,0,0,0.70,0.84,19.60,0.07,3.45,6.1,2.88,0.31,,,,,,,,,,,
33006016,0.097,0,0,0,0,0.72,0.84,21.30,0.07,3.14,0.7,2.88,0.31,,,,,,,,,,,
33006017,0.108,0,0,1,1,0.73,0.84,22.90,0.07,2.88,8.8,2.88,0.51,,,,,,,,,,,
33006018,0.102,1,1,3,3,0.65,0.84,24.20,0.07,2.69,18.4,2.88,0.74,,,,,,,,,,,
33006019,0.083,4,4,4,4,0.52,0.84,25.00,0.07,2.59,29.0,2.88,0.77,,,,,,,,,,,
33006020,0.053,4,4,4,4,0.35,0.84,25.10,0.07,2.57,40.1,2.88,0.69,,,,,,,,,,,
33006021,0.074,0,0,0,0,0.69,0.84,17.90,0.07,3.84,1.1,2.88,0.26,,,,,,,,,,,
33006022,0.082,0,0,0,0,0.70,0.84,19.10,0.07,3.56,5.3,2.88,0.29,,,,,,,,,,,
33006023,0.084,0,0,0,2,0.66,0.84,20.20,0.07,3.33,12.7,2.88,0.4,,,,,,,,,,,
33006024,0.077,2,2,2,4,0.58,0.84,21.10,0.07,3.17,21.1,2.88,0.64,,,,,,,,,,,
33006025,0.063,3,4,4,4,0.47,0.84,21.70,0.07,3.08,30.1,2.88,0.73,,,,,,,,,,,
33006026,0.057,0,0,0,0,0.68,0.84,15.40,0.07,4.54,2.4,2.88,0.21,,,,,,,,,,,
33006027,0.063,0,0,0,0,0.68,0.84,16.40,0.07,4.25,2.9,2.88,0.23,,,,,,,,,,,
33006028,0.067,0,0,0,0,0.67,0.84,17.30,0.07,4.00,8.9,2.88,0.22,,,,,,,,,,,
33006029,0.065,0,0,0,2,0.61,0.84,18.10,0.07,3.80,15.7,2.88,0.34,,,,,,,,,,,
33006030,0.059,3,3,3,4,0.53,0.84,18.70,0.07,3.66,23.1,2.88,0.58,,,,,,,,,,,
33006031,0.045,0,0,0,0,0.67,0.84,13.50,0.07,5.24,3.3,2.88,0.17,,,,,,,,,,,
33006032,0.05,0,0,0,0,0.67,0.84,14.30,0.07,4.94,1.2,2.88,0.16,,,,,,,,,,,
33006033,0.054,0,0,0,0,0.67,0.84,15.00,0.07,4.68,6.2,2.88,0.21,,,,,,,,,,,
33006034,0.054,0,0,0,0,0.63,0.84,15.70,0.07,4.45,11.9,2.88,0.24,,,,,,,,,,,
33006035,0.052,1,1,1,0,0.57,0.84,16.30,0.07,4.27,18.0,2.88,0.31,,,,,,,,,,,
33006036,0.036,0,0,0,0,0.66,0.84,12.00,0.07,5.95,4.0,2.88,0.11,,,,,,,,,,,
33006037,0.04,0,0,0,0,0.66,0.84,12.60,0.07,5.64,0.1,2.88,0.14,,,,,,,,,,,
33006038,0.043,0,0,0,0,0.67,0.84,13.20,0.07,5.36,4.2,2.88,0.21,,,,,,,,,,,
33006039,0.045,0,0,0,0,0.64,0.84,13.80,0.07,5.12,9.0,2.88,0.2,,,,,,,,,,,
33006040,0.044,0,0,0,0,0.59,0.84,14.30,0.07,4.91,14.2,2.88,0.2,,,,,,,,,,,
33006041,0.042,1,1,1,2,0.54,0.84,14.80,0.07,4.75,19.8,2.88,0.28,,,,,,,,,,,
33006042,0.033,0,0,0,0,0.66,0.84,11.30,0.07,6.34,1.1,2.88,0.12,,,,,,,,,,,
33006043,0.035,0,0,0,0,0.66,0.84,11.80,0.07,6.05,2.7,2.88,0.13,,,,,,,,,,,
33006044,0.037,0,0,0,0,0.65,0.84,12.30,0.07,5.79,6.8,2.88,0.15,,,,,,,,,,,
33006045,0.037,0,0,0,0,0.61,0.84,12.80,0.07,5.57,11.3,2.88,0.17,,,,,,,,,,,
33006046,0.036,0,0,0,0,0.56,0.84,13.20,0.07,5.38,16.2,2.88,0.23,,,,,,,,,,,
33006047,0.027,0,0,0,0,0.65,0.84,10.20,0.07,7.04,1.9,2.88,0.11,,,,,,,,,,,
33006048,0.029,0,0,0,0,0.66,0.84,10.60,0.07,6.74,1.4,2.88,0.12,,,,,,,,,,,
33006049,0.031,0,0,0,0,0.65,0.84,11.10,0.07,6.48,5.1,2.88,0.17,,,,,,,,,,,
33006050,0.031,0,0,0,0,0.62,0.84,11.50,0.07,6.23,9.0,2.88,0.15,,,,,,,,,,,
33006051,0.031,0,0,0,0,0.58,0.84,11.80,0.07,6.03,13.3,2.88,0.18,,,,,,,,,,,
33006052,0.026,0,0,0,0,0.65,0.84,10.00,0.07,7.16,3.7,2.88,0.1,,,,,,,,,,,
33006053,0.027,0,0,0,0,0.63,0.84,10.40,0.07,6.91,7.2,2.88,0.15,,,,,,,,,,,
33006054,0.027,0,0,0,0,0.60,0.84,10.70,0.07,6.68,11.0,2.88,0.15,,,,,,,,,,,
33006055,0.023,0,0,0,0,0.61,0.84,9.80,0.07,7.35,9.1,2.88,0.1,,,,,,,,,,,
33006056,0.023,0,0,0,0,0.58,0.84,10.10,0.07,7.14,12.7,2.88,0.15,,,,,,,,,,,
33007000,0,0,0,0,0,0.00,0.33,0.00,0.15,4.34,81.7,2.29,0.08,,,,,,,,,,,
33007001,0,0,0,0,0,0.00,0.33,0.00,0.15,4.14,75.5,2.29,0.11,,,,,,,,,,,
33007002,0,0,0,0,0,0.00,0.33,0.00,0.15,3.67,78.3,2.29,0.06,,,,,,,,,,,
33007003,0.005,0,0,0,0,0.06,0.33,9.70,0.15,4.47,67.2,2.29,0.11,,,,,,,,,,,
33007004,0,0,0,0,0,0.00,0.33,0.00,0.15,3.98,68.8,2.29,0.11,,,,,,,,,,,
33007005,0,0,0,0,0,0.00,0.33,0.00,0.15,3.50,70.8,2.29,0.11,,,,,,,,,,,
33007006,0,0,0,0,0,0.00,0.33,0.00,0.15,3.02,73.6,2.29,0.17,,,,,,,,,,,
33007007,0,0,0,0,0,0.00,0.33,0.00,0.15,2.56,77.3,2.29,0.14,,,,,,,,,,,
33007008,0.016,0,0,0,0,0.19,0.33,9.80,0.15,4.38,60.8,2.29,0.13,,,,,,,,,,,
33007009,0.018,0,0,0,0,0.17,0.33,11.00,0.15,3.89,61.6,2.29,0.14,,,,,,,,,,,
33007010,0.02,0,0,0,0,0.16,0.33,12.50,0.15,3.39,62.7,2.29,0.11,,,,,,,,,,,
33007011,0.021,0,0,0,0,0.13,0.33,14.50,0.15,2.90,64.2,2.29,0.12,,,,,,,,,,,
33007012,0.018,0,0,0,0,0.09,0.33,17.10,0.15,2.41,66.2,2.29,0.23,,,,,,,,,,,
33007013,0.006,0,0,0,0,0.00,0.33,20.60,0.15,1.92,69.4,2.29,0.22,,,,,,,,,,,
33007014,0.043,0,0,0,0,0.33,0.33,12.60,0.15,3.35,54.2,2.29,0.18,,,,,,,,,,,
33007015,0.058,0,0,0,0,0.34,0.33,14.60,0.15,2.85,54.2,2.29,0.18,,,,,,,,,,,
33007016,0.082,0,0,0,0,0.36,0.33,17.30,0.15,2.35,54.2,2.29,0.24,,,,,,,,,,,
33007017,0.124,0,0,0,0,0.40,0.33,21.00,0.15,1.85,54.3,2.29,0.3,,,,,,,,,,,
33007018,0.217,0,1,1,3,0.50,0.33,26.30,0.15,1.35,54.3,2.29,0.52,,,,,,,,,,,
33007019,0.091,0,0,1,1,0.53,0.33,14.30,0.15,2.90,44.3,2.29,0.22,,,,,,,,,,,
33007020,0.134,0,0,2,2,0.59,0.33,16.80,0.15,2.41,42.2,2.29,0.4,,,,,,,,,,,
33007021,0.212,0,2,2,2,0.70,0.33,20.20,0.15,1.92,39.2,2.29,0.47,,,,,,,,,,,
33007022,0.363,0,1,1,2,0.92,0.33,24.90,0.15,1.44,34.0,2.29,0.82,,,,,,,,,,,
33007023,0.526,0,1,1,1,1.19,0.33,32.00,0.15,0.99,23.9,2.29,1.05,,,,,,,,,,,
33007024,0.508,2,2,2,0,1.67,0.33,42.80,0.15,0.61,0.5,2.29,1.89,,,,,,,,,,,
33007025,0.159,0,0,2,2,0.77,0.33,15.90,0.15,2.56,31.2,2.29,0.35,,,,,,,,,,,
33007026,0.237,0,0,1,1,0.89,0.33,18.60,0.15,2.11,25.9,2.29,0.33,,,,,,,,,,,
33007027,0.344,0,0,0,0,1.03,0.33,22.10,0.15,1.68,17.8,2.29,0.41,,,,,,,,,,,
33007028,0.44,0,0,1,1,1.12,0.33,26.30,0.15,1.31,4.7,2.29,0.46,,,,,,,,,,,
33007029,0.508,0,2,2,2,1.18,0.33,30.50,0.15,1.06,16.3,2.29,1.81,,,,,,,,,,,
33007030,0.28,0,0,0,0,1.02,0.33,19.10,0.15,2.02,6.3,2.29,0.36,,,,,,,,,,,
33007031,0.338,0,0,1,1,1.05,0.33,21.60,0.15,1.72,6.1,2.29,0.5,,,,,,,,,,,
33007032,0.253,1,1,1,1,1.00,0.33,18.10,0.15,2.17,12.7,2.29,0.5,,,,,,,,,,,
33008000,0,0,0,0,0,0.00,0.81,0.00,0.02,1.42,56.9,2.47,0.46,,,,,,,,,,,
33008001,0.024,4,0,0,0,14.08,0.81,36.10,0.02,1.97,41.5,2.47,0.62,,,,,,,,,,,
33008002,0,0,0,0,0,0.00,0.81,0.00,0.02,1.48,37.2,2.47,0.56,,,,,,,,,,,
33008003,0,0,0,0,0,0.00,0.81,0.00,0.02,1.02,28.9,2.47,0.57,,,,,,,,,,,
33008004,0.051,3,1,0,0,8.54,0.81,32.90,0.02,2.13,28.3,2.47,0.61,,,,,,,,,,,
33008005,0.041,0,0,1,3,14.01,0.81,38.80,0.02,1.70,20.9,2.47,0.74,,,,,,,,,,,
33008006,0.013,0,0,0,4,55.58,0.81,45.60,0.02,1.31,8.7,2.47,0.68,,,,,,,,,,,
33008007,0,0,0,0,0,0.00,0.81,0.00,0.02,1.02,11.7,2.47,0.61,,,,,,,,,,,
33008008,0,0,0,0,0,0.00,0.81,0.00,0.02,0.94,40.8,2.47,0.37,,,,,,,,,,,
33008009,0.057,0,0,0,0,5.64,0.81,25.80,0.02,2.81,23.5,2.47,0.49,,,,,,,,,,,
33008010,0.061,0,0,0,0,6.72,0.81,29.40,0.02,2.39,17.4,2.47,0.59,,,,,,,,,,,
33008011,0.061,0,1,1,2,8.49,0.81,33.60,0.02,2.02,8.9,2.47,0.76,,,,,,,,,,,
33008012,0.05,2,2,2,2,12.07,0.81,38.10,0.02,1.70,3.2,2.47,0.97,,,,,,,,,,,
33008013,0.026,4,4,0,0,24.58,0.81,42.40,0.02,1.49,19.5,2.47,0.8,,,,,,,,,,,
33008014,0,0,0,0,0,0.00,0.81,0.00,0.02,1.44,39.1,2.47,0.6,,,,,,,,,,,
33008015,0,0,0,0,0,0.00,0.81,0.00,0.02,1.55,57.9,2.47,0.35,,,,,,,,,,,
33008016,0.065,1,1,1,1,6.60,0.81,29.10,0.02,2.40,0.5,2.47,0.61,,,,,,,,,,,
33008017,0.062,3,2,2,1,7.73,0.81,32.10,0.02,2.14,10.4,2.47,0.8,,,,,,,,,,,
33008018,0.051,4,4,3,1,9.54,0.81,34.70,0.02,1.98,23.6,2.47,0.81,,,,,,,,,,,
33008019,0.03,4,4,4,4,13.38,0.81,36.30,0.02,1.94,38.2,2.47,0.8,,,,,,,,,,,
33008020,0,0,0,0,0,0.00,0.81,0.00,0.02,2.02,52.5,2.47,0.49,,,,,,,,,,,
33008021,0,0,0,0,0,0.00,0.81,0.00,0.02,2.22,65.0,2.47,0.27,,,,,,,,,,,
33008022,0,0,0,0,0,0.00,0.81,0.00,0.02,2.50,75.1,2.47,0.25,,,,,,,,,,,
33008023,0.062,3,3,3,2,6.09,0.81,27.30,0.02,2.60,15.1,2.47,0.79,,,,,,,,,,,
33008024,0.057,4,3,2,0,6.62,0.81,28.90,0.02,2.47,26.0,2.47,0.78,,,,,,,,,,,
33008025,0.041,4,4,4,4,6.66,0.81,29.90,0.02,2.43,37.7,2.47,0.62,,,,,,,,,,,
33008026,0.021,4,4,4,4,6.78,0.81,29.80,0.02,2.50,49.2,2.47,0.62,,,,,,,,,,,
33008027,0.005,4,4,4,4,10.09,0.81,28.60,0.02,2.66,59.8,2.47,0.33,,,,,,,,,,,
33008028,0,0,0,0,0,0.00,0.81,0.00,0.02,2.90,68.8,2.47,0.2,,,,,,,,,,,
33008029,0,0,0,0,0,0.00,0.81,0.00,0.02,3.20,76.3,2.47,0.25,,,,,,,,,,,
33008030,0.051,4,4,4,4,5.18,0.81,24.70,0.02,2.96,27.7,2.47,0.82,,,,,,,,,,,
33008031,0.04,4,4,4,4,4.86,0.81,25.20,0.02,2.93,37.4,2.47,0.68,,,,,,,,,,,
33008032,0.027,4,4,4,4,4.38,0.81,25.10,0.02,2.99,47.0,2.47,0.7,,,,,,,,,,,
33008033,0.013,4,4,4,4,3.87,0.81,24.40,0.02,3.13,56.0,2.47,0.34,,,,,,,,,,,
33008034,0,0,0,0,0,0.00,0.81,0.00,0.02,3.33,64.1,2.47,0.22,,,,,,,,,,,
33008035,0,0,0,0,0,0.00,0.81,0.00,0.02,3.60,71.2,2.47,0.25,,,,,,,,,,,
33008036,0,0,0,0,0,0.00,0.81,0.00,0.02,3.91,77.1,2.47,0.16,,,,,,,,,,,
33008037,0.027,4,4,4,4,3.57,0.81,21.70,0.02,3.48,45.4,2.47,0.51,,,,,,,,,,,
33008038,0.017,4,4,4,4,3.01,0.81,21.20,0.02,3.60,53.3,2.47,0.34,,,,,,,,,,,
33008039,0.008,4,4,4,4,2.45,0.81,20.40,0.02,3.78,60.5,2.47,0.27,,,,,,,,,,,
33008040,0,0,0,0,0,0.00,0.81,0.00,0.02,4.02,67.0,2.47,0.19,,,,,,,,,,,
33008041,0,0,0,0,0,0.00,0.81,0.00,0.02,4.30,72.7,2.47,0.2,,,,,,,,,,,
33008042,0,0,0,0,0,0.00,0.81,0.00,0.02,4.61,77.7,2.47,0.15,,,,,,,,,,,
33008043,0,0,0,0,0,0.00,0.81,0.00,0.02,4.96,82.0,2.47,0.14,,,,,,,,,,,
33008044,0.017,4,4,4,4,2.69,0.81,18.70,0.02,4.08,51.2,2.47,0.27,,,,,,,,,,,
33008045,0.011,4,4,4,4,2.18,0.81,18.10,0.02,4.24,57.7,2.47,0.23,,,,,,,,,,,
33008046,0.005,4,4,4,4,1.66,0.81,17.30,0.02,4.45,63.7,2.47,0.18,,,,,,,,,,,
33008047,0,0,0,0,0,0.00,0.81,0.00,0.02,4.71,69.1,2.47,0.22,,,,,,,,,,,
33008048,0,0,0,0,0,0.00,0.81,0.00,0.02,5.00,73.9,2.47,0.19,,,,,,,,,,,
33008049,0.007,4,4,4,4,1.63,0.81,15.70,0.02,4.90,61.0,2.47,0.19,,,,,,,,,,,
33008050,0,0,0,0,0,0.00,0.81,0.00,0.02,5.13,66.0,2.47,0.21,,,,,,,,,,,
33008051,0,0,0,0,0,0.00,0.81,0.00,0.02,5.40,70.6,2.47,0.17,,,,,,,,,,,
33008052,0.005,4,4,4,4,1.26,0.81,13.80,0.02,5.57,63.4,2.47,0.17,,,,,,,,,,,
33009000,0.023,0,0,0,0,0.04,0.78,24.00,0.12,2.81,74.0,3.89,0.53,,,,,,,,,,,
33009001,0,0,0,0,0,0.00,0.78,0.00,0.12,2.34,78.2,3.89,0.48,,,,,,,,,,,
33009002,0.079,0,0,0,0,0.15,0.78,22.20,0.12,3.17,62.4,3.89,0.62,,,,,,,,,,,
33009003,0.091,0,0,0,0,0.14,0.78,24.60,0.12,2.68,63.9,3.89,0.59,,,,,,,,,,,
33009004,0.103,0,0,0,0,0.13,0.78,27.40,0.12,2.19,66.1,3.89,0.61,,,,,,,,,,,
33009005,0.106,0,0,0,0,0.11,0.78,30.60,0.12,1.70,69.6,3.89,0.58,,,,,,,,,,,
33009006,0.099,0,0,0,0,0.22,0.78,20.20,0.12,3.64,53.4,3.89,0.59,,,,,,,,,,,
33009007,0.124,0,0,0,0,0.23,0.78,22.30,0.12,3.14,53.3,3.89,0.62,,,,,,,,,,,
33009008,0.16,0,0,0,0,0.24,0.78,24.80,0.12,2.64,53.2,3.89,0.78,,,,,,,,,,,
33009009,0.216,0,0,1,1,0.27,0.78,27.80,0.12,2.14,52.9,3.89,0.9,,,,,,,,,,,
33009010,0.312,0,1,1,1,0.32,0.78,31.30,0.12,1.64,52.5,3.89,1.5,,,,,,,,,,,
33009011,0.52,0,0,0,1,0.44,0.78,36.20,0.12,1.14,51.8,3.89,2.42,,,,,,,,,,,
33009012,0.16,0,1,2,2,0.30,0.78,22.10,0.12,3.19,44.3,3.89,0.9,,,,,,,,,,,
33009013,0.212,0,2,2,2,0.33,0.78,24.50,0.12,2.70,42.5,3.89,1.38,,,,,,,,,,,
33009014,0.292,0,1,1,1,0.38,0.78,27.40,0.12,2.21,39.8,3.89,1.9,,,,,,,,,,,
33009015,0.42,0,1,1,1,0.46,0.78,30.90,0.12,1.73,35.7,3.89,2.05,,,,,,,,,,,
33009016,0.617,0,0,0,1,0.60,0.78,35.40,0.12,1.26,28.5,3.89,2.58,,,,,,,,,,,
33009017,0.746,1,2,2,3,0.77,0.78,42.20,0.12,0.84,13.6,3.89,4.95,,,,,,,,,,,
33009018,0.709,2,3,3,0,0.98,0.78,50.30,0.12,0.57,21.5,3.89,8.06,,,,,,,,,,,
33009019,0.238,0,2,2,1,0.40,0.78,23.70,0.12,2.84,32.5,3.89,1.42,,,,,,,,,,,
33009020,0.319,0,1,1,0,0.45,0.78,26.30,0.12,2.38,28.1,3.89,1.31,,,,,,,,,,,
33009021,0.432,0,0,1,0,0.52,0.78,29.30,0.12,1.95,21.6,3.89,1.47,,,,,,,,,,,
33009022,0.549,0,0,0,0,0.59,0.78,32.60,0.12,1.55,11.6,3.89,1.31,,,,,,,,,,,
33009023,0.646,1,1,1,3,0.65,0.78,36.10,0.12,1.23,4.4,3.89,2.98,,,,,,,,,,,
33009024,0.69,1,2,2,2,0.66,0.78,38.20,0.12,1.06,28.2,3.89,4.94,,,,,,,,,,,
33009025,0.503,2,3,2,1,0.42,0.78,36.40,0.12,1.11,54.8,3.89,5.23,,,,,,,,,,,
33009026,0.31,0,0,0,0,0.48,0.78,24.80,0.12,2.64,18.3,3.89,1.01,,,,,,,,,,,
33009027,0.387,0,0,0,0,0.52,0.78,27.10,0.12,2.25,10.8,3.89,1.05,,,,,,,,,,,
33009028,0.459,0,0,0,0,0.55,0.78,29.50,0.12,1.92,0.6,3.89,1.08,,,,,,,,,,,
33009029,0.513,1,1,1,1,0.57,0.78,31.50,0.12,1.67,13.4,3.89,2.17,,,,,,,,,,,
33009030,0.503,0,2,2,2,0.52,0.78,32.40,0.12,1.55,30.7,3.89,3.55,,,,,,,,,,,
33009031,0.36,0,3,3,1,0.36,0.78,31.80,0.12,1.59,48.9,3.89,3.09,,,,,,,,,,,
33009032,0.154,0,3,3,1,0.17,0.78,30.20,0.12,1.77,64.9,3.89,1.38,,,,,,,,,,,
33009033,0.008,4,4,4,0,0.00,0.78,28.10,0.12,2.06,77.1,3.89,0.45,,,,,,,,,,,
33009034,0.373,0,0,0,0,0.52,0.78,26.60,0.12,2.34,6.7,3.89,1.09,,,,,,,,,,,
33009035,0.397,1,1,1,0,0.51,0.78,27.80,0.12,2.15,18.5,3.89,2.09,,,,,,,,,,,
33009036,0.363,1,2,2,1,0.45,0.78,28.40,0.12,2.05,31.9,3.89,2.79,,,,,,,,,,,
33009037,0.276,0,3,3,2,0.34,0.78,28.20,0.12,2.08,45.8,3.89,2.57,,,,,,,,,,,
33009038,0.162,1,3,3,2,0.21,0.78,27.20,0.12,2.22,58.6,3.89,1.53,,,,,,,,,,,
33009039,0.063,0,4,4,4,0.09,0.78,25.80,0.12,2.46,69.4,3.89,0.62,,,,,,,,,,,
33009040,0,0,0,0,0,0.00,0.78,0.00,0.12,2.77,78.1,3.89,0.31,,,,,,,,,,,
33009041,0.302,1,1,1,2,0.47,0.78,24.90,0.12,2.63,21.7,3.89,1.7,,,,,,,,,,,
33009042,0.274,1,3,2,2,0.41,0.78,25.30,0.12,2.55,32.7,3.89,2.28,,,,,,,,,,,
33009043,0.219,0,3,3,2,0.33,0.78,25.20,0.12,2.57,43.9,3.89,2.1,,,,,,,,,,,
33009044,0.149,1,3,3,2,0.23,0.78,24.60,0.12,2.69,54.5,3.89,1.56,,,,,,,,,,,
33009045,0.082,1,3,3,2,0.14,0.78,23.50,0.12,2.89,63.9,3.89,0.77,,,,,,,,,,,
33009046,0.03,0,4,4,4,0.06,0.78,22.30,0.12,3.16,71.9,3.89,0.4,,,,,,,,,,,
33009047,0,0,0,0,0,0.00,0.78,0.00,0.12,3.47,78.6,3.89,0.27,,,,,,,,,,,
33009048,0.214,1,3,3,3,0.38,0.78,22.70,0.12,3.05,33.2,3.89,1.55,,,,,,,,,,,
33009049,0.177,0,3,3,2,0.32,0.78,22.60,0.12,3.07,42.5,3.89,1.56,,,,,,,,,,,
33009050,0.131,0,3,3,2,0.24,0.78,22.20,0.12,3.17,51.6,3.89,1.01,,,,,,,,,,,
33009051,0.085,0,3,3,2,0.17,0.78,21.50,0.12,3.34,59.9,3.89,0.79,,,,,,,,,,,
33009052,0.045,0,4,4,4,0.10,0.78,20.50,0.12,3.57,67.2,3.89,0.46,,,,,,,,,,,
33009053,0.016,3,4,4,4,0.04,0.78,19.40,0.12,3.86,73.6,3.89,0.29,,,,,,,,,,,
33009054,0,0,0,0,0,0.00,0.78,0.00,0.12,4.18,79.0,3.89,0.23,,,,,,,,,,,
33009055,0,0,0,0,0,0.00,0.78,0.00,0.12,4.54,83.6,3.89,0.23,,,,,,,,,,,
33009056,0.171,1,3,3,3,0.37,0.78,20.50,0.12,3.55,33.5,3.89,0.95,,,,,,,,,,,
33009057,0.145,0,3,3,2,0.31,0.78,20.50,0.12,3.57,41.6,3.89,1.13,,,,,,,,,,,
33009058,0.113,0,3,3,2,0.25,0.78,20.10,0.12,3.65,49.4,3.89,0.88,,,,,,,,,,,
33009059,0.081,0,3,3,2,0.19,0.78,19.60,0.12,3.80,56.8,3.89,0.51,,,,,,,,,,,
33009060,0.051,0,4,4,4,0.13,0.78,18.90,0.12,4.01,63.5,3.89,0.52,,,,,,,,,,,
33009061,0.027,0,4,4,4,0.08,0.78,18.00,0.12,4.26,69.4,3.89,0.31,,,,,,,,,,,
33009062,0.009,4,4,4,4,0.03,0.78,17.10,0.12,4.56,74.7,3.89,0.25,,,,,,,,,,,
33009063,0,0,0,0,0,0.00,0.78,0.00,0.12,4.89,79.2,3.89,0.24,,,,,,,,,,,
33009064,0,0,0,0,0,0.00,0.78,0.00,0.12,5.24,83.2,3.89,0.16,,,,,,,,,,,
33009065,0.152,1,2,2,2,0.40,0.78,18.50,0.12,4.10,26.8,3.89,0.7,,,,,,,,,,,
33009066,0.139,0,3,3,3,0.36,0.78,18.60,0.12,4.05,33.8,3.89,0.85,,,,,,,,,,,
33009067,0.121,0,3,3,3,0.31,0.78,18.60,0.12,4.06,40.9,3.89,0.77,,,,,,,,,,,
33009068,0.098,0,3,3,2,0.26,0.78,18.40,0.12,4.14,47.8,3.89,0.56,,,,,,,,,,,
33009069,0.074,0,3,3,2,0.21,0.78,18.00,0.12,4.27,54.4,3.89,0.66,,,,,,,,,,,
33009070,0.052,1,4,4,4,0.16,0.78,17.40,0.12,4.46,60.5,3.89,0.38,,,,,,,,,,,
33009071,0.033,0,4,4,4,0.11,0.78,16.70,0.12,4.69,66.0,3.89,0.33,,,,,,,,,,,
33009072,0.017,0,4,4,4,0.06,0.78,16.00,0.12,4.96,71.0,3.89,0.27,,,,,,,,,,,
33009073,0.005,4,4,4,4,0.02,0.78,15.20,0.12,5.26,75.5,3.89,0.18,,,,,,,,,,,
33009074,0,0,0,0,0,0.00,0.78,0.00,0.12,5.59,79.4,3.89,0.18,,,,,,,,,,,
33009075,0,0,0,0,0,0.00,0.78,0.00,0.12,5.95,82.9,3.89,0.19,,,,,,,,,,,
33009076,0.131,0,0,0,0,0.42,0.78,16.60,0.12,4.69,21.7,3.89,0.17,,,,,,,,,,,
33009077,0.126,1,2,3,2,0.39,0.78,16.90,0.12,4.59,27.8,3.89,0.65,,,,,,,,,,,
33009078,0.116,0,3,3,3,0.35,0.78,17.10,0.12,4.55,34.0,3.89,0.58,,,,,,,,,,,
33009079,0.102,0,3,3,3,0.31,0.78,17.00,0.12,4.56,40.3,3.89,0.61,,,,,,,,,,,
33009080,0.085,0,3,3,3,0.27,0.78,16.90,0.12,4.63,46.5,3.89,0.47,,,,,,,,,,,
33009081,0.067,0,3,3,3,0.22,0.78,16.50,0.12,4.75,52.5,3.89,0.51,,,,,,,,,,,
33009082,0.05,0,3,3,3,0.17,0.78,16.10,0.12,4.91,58.0,3.89,0.38,,,,,,,,,,,
33009083,0.035,0,4,4,4,0.13,0.78,15.60,0.12,5.12,63.2,3.89,0.34,,,,,,,,,,,
33009084,0.022,0,4,4,4,0.09,0.78,15.00,0.12,5.37,68.0,3.89,0.26,,,,,,,,,,,
33009085,0.011,0,4,4,4,0.05,0.78,14.30,0.12,5.66,72.3,3.89,0.18,,,,,,,,,,,
33009086,0,0,0,0,0,0.00,0.78,0.00,0.12,5.97,76.1,3.89,0.22,,,,,,,,,,,
33009087,0.11,0,0,0,0,0.41,0.78,15.40,0.12,5.18,23.1,3.89,0.19,,,,,,,,,,,
33009088,0.105,0,2,3,3,0.38,0.78,15.60,0.12,5.09,28.6,3.89,0.54,,,,,,,,,,,
33009089,0.097,0,3,3,3,0.34,0.78,15.70,0.12,5.05,34.2,3.89,0.49,,,,,,,,,,,
33009090,0.087,0,3,3,3,0.31,0.78,15.70,0.12,5.06,39.9,3.89,0.48,,,,,,,,,,,
33009091,0.074,0,3,3,3,0.27,0.78,15.50,0.12,5.12,45.5,3.89,0.42,,,,,,,,,,,
33009092,0.061,0,3,3,3,0.23,0.78,15.30,0.12,5.23,50.9,3.89,0.54,,,,,,,,,,,
33009093,0.047,0,4,4,4,0.19,0.78,14.90,0.12,5.38,56.0,3.89,0.44,,,,,,,,,,,
33009094,0.035,2,3,4,4,0.15,0.78,14.50,0.12,5.57,60.9,3.89,0.31,,,,,,,,,,,
33009095,0.024,0,1,4,4,0.11,0.78,14.00,0.12,5.80,65.3,3.89,0.21,,,,,,,,,,,
