Identifier,Features,,,,,,,,,,,,Labels,,,,,,,,,,,
"M = model
R = room
P = simulation points",solidAngle,obstructionValues LowerQuarter,obstructionValues SecondQuarter,obstructionValues ThirdQuarter,obstructionValues HigherQuarter,Projection AspectRatio,Frame ratio,solidAngleTilt,roomAvge SolidAngle,distanceWindowCenterToPt,angleOfPointPositionInReferenceToWindowNormal,windowHeadHeight,DF ,,,,,,,,,,,
MMRRRPPP,steradians,0 to 4,0 to 4,0 to 4,0 to 4,,0-1,degrees,steradians,meters,degrees,meters,%,,,,,,,,,,,
String (10 char.),Float  (1 decimal),vector 4 components,vector 4 components,vector 4 components,vector 4 components,,Float (2 decimals),Float (2 decimals),Float  (1 decimal),Float (2 decimals),Float (1 decimal),Float (2 decimals),Float (2 decimals),,,,,,,,,,,
27148082,0.221,2,3,4,4,1.64,0.67,25.30,0.21,5.12,33.43,4.57,2.32,,,,,,,,,,,
27148083,0.222,1,4,4,4,1.56,0.67,26.50,0.21,4.91,38.61,4.57,2.28,,,,,,,,,,,
27148084,0.215,1,3,4,4,1.45,0.67,27.50,0.21,4.75,44.20,4.57,2.26,,,,,,,,,,,
27148085,0.201,1,3,4,4,1.32,0.67,28.50,0.21,4.63,50.14,4.57,2.28,,,,,,,,,,,
27148086,0.16,2,2,2,2,1.80,0.67,18.60,0.21,7.12,5.51,4.57,0.71,,,,,,,,,,,
27148087,0.173,3,3,3,3,1.81,0.67,19.60,0.21,6.72,7.93,4.57,1.01,,,,,,,,,,,
27148088,0.188,4,4,4,3,1.82,0.67,20.70,0.21,6.33,10.66,4.57,1.2,,,,,,,,,,,
27148089,0.202,4,4,4,4,1.82,0.67,21.80,0.21,5.95,13.74,4.57,1.57,,,,,,,,,,,
27148090,0.217,4,4,4,4,1.82,0.67,23.10,0.21,5.60,17.22,4.57,1.76,,,,,,,,,,,
27148091,0.232,3,4,4,4,1.81,0.67,24.40,0.21,5.26,21.16,4.57,2.44,,,,,,,,,,,
27148092,0.244,3,4,4,2,1.79,0.67,25.80,0.21,4.96,25.61,4.57,2.28,,,,,,,,,,,
27148093,0.253,3,3,4,4,1.74,0.67,27.20,0.21,4.69,30.61,4.57,2.49,,,,,,,,,,,
27148094,0.256,2,4,4,4,1.68,0.67,28.60,0.21,4.46,36.17,4.57,2.61,,,,,,,,,,,
27148095,0.252,1,4,4,4,1.58,0.67,30.00,0.21,4.27,42.27,4.57,2.69,,,,,,,,,,,
27148096,0.237,1,4,4,4,1.44,0.67,31.20,0.21,4.14,48.85,4.57,2.77,,,,,,,,,,,
27148097,0.208,1,3,4,4,1.26,0.67,32.20,0.21,4.06,55.76,4.57,2.53,,,,,,,,,,,
27148098,0.166,1,3,4,4,1.03,0.67,32.90,0.21,4.05,62.83,4.57,2.21,,,,,,,,,,,
27148099,0.202,3,3,3,3,1.85,0.67,21.50,0.21,6.02,7.00,4.57,1.18,,,,,,,,,,,
27148100,0.219,4,4,4,4,1.86,0.67,22.90,0.21,5.62,10.00,4.57,1.9,,,,,,,,,,,
27148101,0.237,4,4,4,4,1.87,0.67,24.30,0.21,5.25,13.45,4.57,2.18,,,,,,,,,,,
27148102,0.255,3,4,4,4,1.87,0.67,25.80,0.21,4.89,17.41,4.57,2.29,,,,,,,,,,,
27148103,0.272,3,4,4,4,1.87,0.67,27.50,0.21,4.56,21.98,4.57,2.95,,,,,,,,,,,
27148104,0.285,3,4,3,1,1.86,0.67,29.20,0.21,4.26,27.21,4.57,3.05,,,,,,,,,,,
27148105,0.294,3,3,3,1,1.82,0.67,31.00,0.21,4.01,33.17,4.57,3.35,,,,,,,,,,,
27148106,0.292,2,4,4,4,1.74,0.67,32.80,0.21,3.80,39.86,4.57,3.38,,,,,,,,,,,
27148107,0.277,2,4,4,4,1.62,0.67,34.50,0.21,3.65,47.21,4.57,3.43,,,,,,,,,,,
27148108,0.245,2,4,4,4,1.43,0.67,35.90,0.21,3.56,55.04,4.57,3.17,,,,,,,,,,,
27148109,0.191,0,4,4,4,1.17,0.67,36.80,0.21,3.55,63.10,4.57,2.77,,,,,,,,,,,
27148110,0.118,0,4,4,4,0.85,0.67,37.10,0.21,3.60,71.07,4.57,2.21,,,,,,,,,,,
27148111,0.041,0,3,4,4,0.50,0.67,36.50,0.21,3.72,78.66,4.57,1.44,,,,,,,,,,,
27148112,0.257,4,4,4,4,1.92,0.67,25.50,0.21,4.92,9.15,4.57,2.23,,,,,,,,,,,
27148113,0.278,4,4,4,4,1.94,0.67,27.30,0.21,4.54,13.06,4.57,2.69,,,,,,,,,,,
27148114,0.299,4,4,4,4,1.96,0.67,29.30,0.21,4.18,17.67,4.57,3.16,,,,,,,,,,,
27148115,0.316,3,4,4,4,1.97,0.67,31.40,0.21,3.86,23.09,4.57,3.44,,,,,,,,,,,
27148116,0.328,3,4,4,4,1.96,0.67,33.70,0.21,3.57,29.44,4.57,3.87,,,,,,,,,,,
27148117,0.332,3,3,3,2,1.94,0.67,36.00,0.21,3.34,36.78,4.57,4.04,,,,,,,,,,,
27148118,0.32,2,3,3,2,1.86,0.67,38.30,0.21,3.17,45.06,4.57,4.33,,,,,,,,,,,
27148119,0.283,2,4,4,4,1.69,0.67,40.40,0.21,3.07,54.08,4.57,4.19,,,,,,,,,,,
27148120,0.216,2,4,4,4,1.42,0.67,41.90,0.21,3.05,63.45,4.57,3.55,,,,,,,,,,,
27148121,0.117,2,4,4,4,1.02,0.67,42.40,0.21,3.11,72.69,4.57,2.2,,,,,,,,,,,
27148122,0.324,4,4,4,4,2.05,0.67,31.20,0.21,3.83,12.54,4.57,3.84,,,,,,,,,,,
27148123,0.345,4,4,4,4,2.09,0.67,33.70,0.21,3.47,18.03,4.57,4.28,,,,,,,,,,,
27148124,0.359,3,4,4,4,2.13,0.67,36.50,0.21,3.16,24.69,4.57,4.83,,,,,,,,,,,
27148125,0.363,3,4,4,4,2.16,0.67,39.60,0.21,2.89,32.72,4.57,5.31,,,,,,,,,,,
27148126,0.349,3,4,4,4,2.15,0.67,42.70,0.21,2.69,42.15,4.57,5.11,,,,,,,,,,,
27148127,0.309,1,3,3,3,2.09,0.67,45.80,0.21,2.57,52.76,4.57,4.87,,,,,,,,,,,
27148128,0.227,3,4,4,4,1.89,0.67,48.40,0.21,2.55,63.95,4.57,3.84,,,,,,,,,,,
27148129,0.094,3,4,4,4,1.48,0.67,49.50,0.21,2.62,74.92,4.57,2.2,,,,,,,,,,,
27148130,0.346,4,4,4,4,2.13,0.67,33.10,0.21,3.52,6.45,4.57,4.73,,,,,,,,,,,
27148131,0.369,4,4,4,4,2.22,0.67,36.20,0.21,3.13,11.78,4.57,5.21,,,,,,,,,,,
27148132,0.384,4,4,4,4,2.33,0.67,39.60,0.21,2.77,18.57,4.57,5.76,,,,,,,,,,,
27148133,0.383,4,4,4,4,2.45,0.67,43.50,0.21,2.46,27.21,4.57,6.31,,,,,,,,,,,
27148134,0.359,4,4,4,4,2.57,0.67,47.80,0.21,2.22,38.00,4.57,6.56,,,,,,,,,,,
27148135,0.299,4,4,4,4,2.68,0.67,52.20,0.21,2.08,50.80,4.57,5.52,,,,,,,,,,,
27148136,0.19,4,4,4,4,2.70,0.67,56.40,0.21,2.05,64.69,4.57,4.17,,,,,,,,,,,
27148137,0.335,4,4,4,4,2.10,0.67,31.90,0.21,3.70,4.41,4.57,4.96,,,,,,,,,,,
27148138,0.364,4,4,4,4,2.21,0.67,35.00,0.21,3.26,0.73,4.57,5.34,,,,,,,,,,,
27148139,0.387,4,4,4,4,2.36,0.67,38.60,0.21,2.83,4.09,4.57,6.09,,,,,,,,,,,
27148140,0.398,4,4,4,4,2.55,0.67,42.80,0.21,2.42,10.57,4.57,6.26,,,,,,,,,,,
27148141,0.388,4,4,4,4,2.82,0.67,47.70,0.21,2.06,19.48,4.57,6.97,,,,,,,,,,,
27148142,0.345,4,4,4,4,3.20,0.67,53.20,0.21,1.77,31.69,4.57,6.51,,,,,,,,,,,
27148143,0.256,4,4,4,4,3.76,0.67,59.40,0.21,1.59,47.64,4.57,6.03,,,,,,,,,,,
27148144,0.111,3,4,4,4,4.87,0.67,65.30,0.21,1.55,65.91,4.57,3.22,,,,,,,,,,,
27148145,0.312,4,4,4,4,2.01,0.67,30.20,0.21,4.00,13.94,4.57,4.66,,,,,,,,,,,
27148146,0.345,4,4,4,4,2.12,0.67,33.20,0.21,3.52,11.82,4.57,5.27,,,,,,,,,,,
27148147,0.375,4,4,4,4,2.26,0.67,36.70,0.21,3.05,9.03,4.57,5.89,,,,,,,,,,,
27148148,0.396,4,4,4,4,2.47,0.67,40.90,0.21,2.59,5.23,4.57,6.4,,,,,,,,,,,
27148149,0.4,4,4,4,4,2.77,0.67,45.90,0.21,2.14,0.20,4.57,7.29,,,,,,,,,,,
27148150,0.375,4,4,4,4,3.26,0.67,51.90,0.21,1.72,8.38,4.57,8.49,,,,,,,,,,,
27148151,0.306,4,4,4,4,4.13,0.67,58.90,0.21,1.36,21.33,4.57,7.53,,,,,,,,,,,
27148152,0.182,4,4,4,4,6.04,0.67,66.80,0.21,1.11,41.69,4.57,5.6,,,,,,,,,,,
27148153,0.315,4,4,4,4,1.98,0.67,31.00,0.21,3.90,21.05,4.57,4.83,,,,,,,,,,,
27148154,0.348,4,4,4,4,2.10,0.67,34.30,0.21,3.41,19.87,4.57,5.76,,,,,,,,,,,
27148155,0.377,4,4,4,4,2.27,0.67,38.20,0.21,2.92,18.30,4.57,5.9,,,,,,,,,,,
27148156,0.395,4,4,4,4,2.53,0.67,43.00,0.21,2.43,16.09,4.57,6.75,,,,,,,,,,,
27148157,0.389,4,4,4,4,2.96,0.67,48.80,0.21,1.94,12.77,4.57,8.01,,,,,,,,,,,
27148158,0.343,4,4,4,4,3.74,0.67,55.90,0.21,1.47,7.28,4.57,7.98,,,,,,,,,,,
27148159,0.244,4,4,4,3,5.51,0.67,64.50,0.21,1.02,3.18,4.57,6.89,,,,,,,,,,,
27148160,0.091,4,3,2,0,12.86,0.67,74.20,0.21,0.66,27.17,4.57,3.46,,,,,,,,,,,
27148161,0.277,4,4,3,1,1.82,0.67,28.70,0.21,4.36,28.49,4.57,4.29,,,,,,,,,,,
27148162,0.31,4,4,4,4,1.91,0.67,31.60,0.21,3.86,28.41,4.57,4.39,,,,,,,,,,,
27148163,0.343,4,4,4,4,2.03,0.67,35.10,0.21,3.36,28.31,4.57,5.25,,,,,,,,,,,
27148164,0.37,4,4,4,4,2.22,0.67,39.40,0.21,2.87,28.17,4.57,5.84,,,,,,,,,,,
27148165,0.382,4,4,4,4,2.51,0.67,44.70,0.21,2.37,27.97,4.57,6.48,,,,,,,,,,,
27148166,0.363,4,4,4,4,3.04,0.67,51.30,0.21,1.87,27.67,4.57,7.71,,,,,,,,,,,
27148167,0.294,4,4,4,4,4.16,0.67,59.50,0.21,1.37,27.16,4.57,7.85,,,,,,,,,,,
27148168,0.164,4,3,4,4,7.58,0.67,69.40,0.21,0.87,26.04,4.57,5.49,,,,,,,,,,,
27148169,0.263,4,4,4,4,1.71,0.67,28.90,0.21,4.39,35.03,4.57,4.15,,,,,,,,,,,
27148170,0.297,4,4,3,1,1.80,0.67,31.90,0.21,3.89,35.79,4.57,4.34,,,,,,,,,,,
27148171,0.328,4,3,3,2,1.92,0.67,35.50,0.21,3.40,36.77,4.57,5.4,,,,,,,,,,,
27148172,0.352,4,4,4,4,2.09,0.67,40.00,0.21,2.90,38.09,4.57,6,,,,,,,,,,,
27148173,0.357,4,4,4,4,2.38,0.67,45.70,0.21,2.41,39.96,4.57,6.68,,,,,,,,,,,
27148174,0.323,3,4,4,4,2.95,0.67,52.90,0.21,1.92,42.77,4.57,7.4,,,,,,,,,,,
27148175,0.229,3,4,4,4,4.32,0.67,62.00,0.21,1.44,47.49,4.57,6.06,,,,,,,,,,,
27148176,0.072,3,3,3,3,10.99,0.67,72.70,0.21,0.98,56.79,4.57,2.79,,,,,,,,,,,
27148177,0.215,4,4,4,4,1.52,0.67,26.30,0.21,4.96,40.18,4.57,3.52,,,,,,,,,,,
27148178,0.241,4,4,4,4,1.56,0.67,28.80,0.21,4.47,41.42,4.57,3.67,,,,,,,,,,,
27148179,0.269,4,4,4,4,1.63,0.67,31.80,0.21,3.98,42.96,4.57,4.26,,,,,,,,,,,
27148180,0.298,4,4,4,4,1.72,0.67,35.40,0.21,3.50,44.92,4.57,4.49,,,,,,,,,,,
27148181,0.32,3,3,3,2,1.88,0.67,40.00,0.21,3.02,47.51,4.57,5.1,,,,,,,,,,,
27148182,0.317,4,4,4,4,2.13,0.67,45.80,0.21,2.55,51.06,4.57,5.84,,,,,,,,,,,
27148183,0.267,3,4,4,4,2.63,0.67,53.30,0.21,2.09,56.18,4.57,5.85,,,,,,,,,,,
27148184,0.146,3,4,4,4,4.01,0.67,62.80,0.21,1.67,64.04,4.57,4.48,,,,,,,,,,,
27148185,0.192,4,4,4,4,1.37,0.67,26.10,0.21,5.08,45.73,4.57,3.28,,,,,,,,,,,
27148186,0.213,4,4,4,4,1.39,0.67,28.50,0.21,4.60,47.51,4.57,3.43,,,,,,,,,,,
27148187,0.233,4,4,4,4,1.42,0.67,31.30,0.21,4.13,49.71,4.57,3.94,,,,,,,,,,,
27148188,0.252,4,3,4,4,1.47,0.67,34.80,0.21,3.67,52.46,4.57,4.48,,,,,,,,,,,
27148189,0.263,3,4,4,4,1.56,0.67,39.20,0.21,3.21,56.00,4.57,4.73,,,,,,,,,,,
27148190,0.252,3,4,4,4,1.73,0.67,44.70,0.21,2.78,60.68,4.57,4.58,,,,,,,,,,,
27148191,0.192,1,2,3,4,2.10,0.67,51.90,0.21,2.36,67.03,4.57,4.16,,,,,,,,,,,
27148192,0.191,4,4,4,4,1.20,0.67,30.50,0.21,4.33,55.91,4.57,3.42,,,,,,,,,,,
27148193,0.198,4,3,4,4,1.19,0.67,33.70,0.21,3.89,59.23,4.57,3.51,,,,,,,,,,,
27148194,0.193,3,4,4,4,1.20,0.67,37.60,0.21,3.47,63.39,4.57,3.54,,,,,,,,,,,
27148195,0.164,2,4,4,4,1.21,0.67,42.40,0.21,3.07,68.66,4.57,3.39,,,,,,,,,,,
27148196,0.088,2,2,4,4,1.35,0.67,48.40,0.21,2.70,75.43,4.57,2.42,,,,,,,,,,,
27148197,0.125,3,3,4,4,0.85,0.67,35.50,0.21,3.77,69.67,4.57,2.72,,,,,,,,,,,
27148198,0.082,1,4,4,3,0.76,0.67,39.40,0.21,3.41,75.15,4.57,2.22,,,,,,,,,,,
27149000,0.012,2,2,2,2,3.04,0.32,9.60,0.02,6.22,2.25,2.11,0.05,,,,,,,,,,,
27149001,0.012,4,4,4,4,3.07,0.32,10.00,0.02,5.98,1.84,2.11,0.05,,,,,,,,,,,
27149002,0.014,3,3,3,3,3.13,0.32,10.80,0.02,5.54,0.53,2.11,0.05,,,,,,,,,,,
27149003,0.016,2,2,2,2,3.21,0.32,11.70,0.02,5.11,3.30,2.11,0.07,,,,,,,,,,,
27149004,0.011,4,4,4,4,2.96,0.32,9.60,0.02,6.23,8.05,2.11,0.05,,,,,,,,,,,
27149005,0,0,0,0,0,0.00,0.32,0.00,0.02,5.77,6.26,2.11,0.03,,,,,,,,,,,
27149006,0.015,4,4,4,4,3.17,0.32,11.20,0.02,5.31,4.17,2.11,0.04,,,,,,,,,,,
27149007,0.017,3,3,3,4,3.26,0.32,12.30,0.02,4.86,1.69,2.11,0.06,,,,,,,,,,,
27149008,0.019,2,3,3,3,3.37,0.32,13.40,0.02,4.42,1.30,2.11,0.08,,,,,,,,,,,
27149009,0.022,2,2,2,4,3.51,0.32,14.80,0.02,4.00,4.92,2.11,0.08,,,,,,,,,,,
27149010,0.011,2,2,3,3,2.84,0.32,9.90,0.02,6.07,12.45,2.11,0.05,,,,,,,,,,,
27149011,0.013,3,3,3,3,2.97,0.32,10.70,0.02,5.59,10.99,2.11,0.05,,,,,,,,,,,
27149012,0.015,3,4,4,4,3.12,0.32,11.70,0.02,5.12,9.25,2.11,0.08,,,,,,,,,,,
27149013,0.018,4,4,4,4,3.30,0.32,12.80,0.02,4.65,7.16,2.11,0.1,,,,,,,,,,,
27149014,0.021,4,4,4,4,3.44,0.32,14.10,0.02,4.19,4.61,2.11,0.08,,,,,,,,,,,
27149015,0.024,3,3,3,4,3.63,0.32,15.80,0.02,3.74,1.44,2.11,0.11,,,,,,,,,,,
27149016,0.027,2,4,4,4,3.89,0.32,17.70,0.02,3.31,2.59,2.11,0.14,,,,,,,,,,,
27149017,0.031,4,4,4,4,4.27,0.32,20.10,0.02,2.90,7.79,2.11,0.13,,,,,,,,,,,
27149018,0.015,2,2,2,4,2.96,0.32,12.00,0.02,4.97,14.68,2.11,0.07,,,,,,,,,,,
27149019,0.018,2,3,4,4,3.16,0.32,13.20,0.02,4.49,13.09,2.11,0.07,,,,,,,,,,,
27149020,0.021,3,4,4,4,3.42,0.32,14.80,0.02,4.01,11.12,2.11,0.1,,,,,,,,,,,
27149021,0.025,4,4,4,4,3.73,0.32,16.60,0.02,3.54,8.62,2.11,0.13,,,,,,,,,,,
27149022,0.029,4,4,4,4,4.08,0.32,19.00,0.02,3.08,5.36,2.11,0.1,,,,,,,,,,,
27149023,0.033,4,4,4,4,4.64,0.32,21.90,0.02,2.63,0.97,2.11,0.18,,,,,,,,,,,
27149024,0.034,4,4,4,4,5.72,0.32,25.70,0.02,2.20,5.18,2.11,0.25,,,,,,,,,,,
27149025,0.016,2,2,4,4,2.95,0.32,13.60,0.02,4.38,19.39,2.11,0.09,,,,,,,,,,,
27149026,0.02,4,4,4,4,3.21,0.32,15.20,0.02,3.89,18.15,2.11,0.1,,,,,,,,,,,
27149027,0.024,4,4,4,4,3.58,0.32,17.30,0.02,3.40,16.55,2.11,0.08,,,,,,,,,,,
27149028,0.029,4,4,4,4,4.18,0.32,20.00,0.02,2.91,14.41,2.11,0.12,,,,,,,,,,,
27149029,0.033,4,4,4,4,5.07,0.32,23.60,0.02,2.43,11.42,2.11,0.26,,,,,,,,,,,
27149030,0.032,4,4,4,4,6.95,0.32,28.40,0.02,1.96,6.98,2.11,0.23,,,,,,,,,,,
27149031,0.019,4,4,4,4,15.65,0.32,35.10,0.02,1.51,0.18,2.11,0.36,,,,,,,,,,,
27149032,0,0,0,0,0,0.00,0.32,0.00,0.02,1.10,13.01,2.11,0.17,,,,,,,,,,,
27149033,0.021,4,4,4,4,3.26,0.32,17.70,0.02,3.33,24.99,2.11,0.09,,,,,,,,,,,
27149034,0.024,4,4,4,4,3.86,0.32,20.60,0.02,2.83,24.26,2.11,0.14,,,,,,,,,,,
27149035,0.027,4,4,4,4,5.10,0.32,24.60,0.02,2.33,23.23,2.11,0.29,,,,,,,,,,,
27149036,0.025,4,4,4,4,8.95,0.32,30.30,0.02,1.83,21.63,2.11,0.28,,,,,,,,,,,
27149037,0,0,0,0,0,0.00,0.32,0.00,0.02,1.34,18.85,2.11,0.12,,,,,,,,,,,
27149038,0,0,0,0,0,0.00,0.32,0.00,0.02,0.85,12.85,2.11,0.09,,,,,,,,,,,
27149039,0.017,4,4,4,4,4.63,0.32,24.80,0.02,2.33,35.55,2.11,0.18,,,,,,,,,,,
27149040,0.009,4,4,4,4,11.86,0.32,30.60,0.02,1.84,37.30,2.11,0.13,,,,,,,,,,,
27149041,0,0,0,0,0,0.00,0.32,0.00,0.02,1.34,40.35,2.11,0.07,,,,,,,,,,,
27149042,0,0,0,0,0,0.00,0.32,0.00,0.02,1.52,59.16,2.11,0.08,,,,,,,,,,,
27150000,0.027,4,4,4,4,0.65,0.84,10.10,0.07,7.11,0.65,2.88,0.29,,,,,,,,,,,
27150001,0.03,3,3,4,4,0.66,0.84,10.70,0.07,6.67,1.39,2.88,0.34,,,,,,,,,,,
27150002,0.033,2,2,3,4,0.66,0.84,11.40,0.07,6.25,3.72,2.88,0.31,,,,,,,,,,,
27150003,0.028,4,4,4,4,0.65,0.84,10.40,0.07,6.88,4.32,2.88,0.31,,,,,,,,,,,
27150004,0.032,4,4,4,4,0.66,0.84,11.10,0.07,6.43,2.45,2.88,0.37,,,,,,,,,,,
27150005,0.036,4,4,4,4,0.66,0.84,11.90,0.07,5.99,0.30,2.88,0.3,,,,,,,,,,,
27150006,0.041,3,3,4,4,0.66,0.84,12.80,0.07,5.56,2.18,2.88,0.36,,,,,,,,,,,
27150007,0.024,3,4,4,4,0.61,0.84,10.00,0.07,7.16,9.63,2.88,0.29,,,,,,,,,,,
27150008,0.028,4,4,4,4,0.62,0.84,10.70,0.07,6.69,8.21,2.88,0.32,,,,,,,,,,,
27150009,0.033,4,4,4,4,0.64,0.84,11.50,0.07,6.22,6.57,2.88,0.44,,,,,,,,,,,
27150010,0.038,4,4,4,4,0.66,0.84,12.30,0.07,5.77,4.66,2.88,0.35,,,,,,,,,,,
27150011,0.044,4,4,4,4,0.67,0.84,13.30,0.07,5.31,2.43,2.88,0.37,,,,,,,,,,,
27150012,0.051,3,4,4,4,0.67,0.84,14.40,0.07,4.87,0.20,2.88,0.42,,,,,,,,,,,
27150013,0.059,2,3,4,4,0.68,0.84,15.70,0.07,4.44,3.36,2.88,0.41,,,,,,,,,,,
27150014,0.024,1,2,4,4,0.57,0.84,10.30,0.07,7.01,13.49,2.88,0.33,,,,,,,,,,,
27150015,0.028,2,3,4,4,0.59,0.84,11.00,0.07,6.53,12.31,2.88,0.31,,,,,,,,,,,
27150016,0.032,3,3,4,4,0.61,0.84,11.80,0.07,6.05,10.94,2.88,0.33,,,,,,,,,,,
27150017,0.038,3,4,4,4,0.63,0.84,12.70,0.07,5.58,9.34,2.88,0.36,,,,,,,,,,,
27150018,0.046,4,4,4,4,0.65,0.84,13.80,0.07,5.11,7.45,2.88,0.45,,,,,,,,,,,
27150019,0.055,4,4,4,4,0.68,0.84,15.10,0.07,4.65,5.18,2.88,0.44,,,,,,,,,,,
27150020,0.064,4,4,4,4,0.68,0.84,16.50,0.07,4.20,2.41,2.88,0.53,,,,,,,,,,,
27150021,0.076,3,4,4,4,0.70,0.84,18.20,0.07,3.76,1.02,2.88,0.81,,,,,,,,,,,
27150022,0.09,2,4,4,4,0.71,0.84,20.20,0.07,3.33,5.33,2.88,0.96,,,,,,,,,,,
27150023,0.031,1,1,4,4,0.56,0.84,12.10,0.07,5.91,15.55,2.88,0.29,,,,,,,,,,,
27150024,0.037,1,4,4,4,0.58,0.84,13.10,0.07,5.43,14.32,2.88,0.44,,,,,,,,,,,
27150025,0.044,2,4,4,4,0.61,0.84,14.20,0.07,4.95,12.84,2.88,0.53,,,,,,,,,,,
27150026,0.054,3,4,4,4,0.63,0.84,15.60,0.07,4.47,11.05,2.88,0.57,,,,,,,,,,,
27150027,0.067,4,4,4,4,0.67,0.84,17.30,0.07,4.00,8.83,2.88,0.74,,,,,,,,,,,
27150028,0.083,4,4,4,4,0.70,0.84,19.20,0.07,3.53,6.02,2.88,0.86,,,,,,,,,,,
27150029,0.1,4,4,4,4,0.72,0.84,21.60,0.07,3.08,2.37,2.88,1.17,,,,,,,,,,,
27150030,0.121,4,4,4,4,0.75,0.84,24.50,0.07,2.64,2.52,2.88,1.44,,,,,,,,,,,
27150031,0.143,4,4,4,4,0.78,0.84,27.90,0.07,2.23,9.26,2.88,1.83,,,,,,,,,,,
27150032,0.042,1,4,4,4,0.55,0.84,14.60,0.07,4.83,18.54,2.88,0.46,,,,,,,,,,,
27150033,0.051,2,4,4,4,0.57,0.84,16.00,0.07,4.34,17.33,2.88,0.59,,,,,,,,,,,
27150034,0.064,3,4,4,4,0.61,0.84,17.80,0.07,3.85,15.82,2.88,0.76,,,,,,,,,,,
27150035,0.081,4,4,4,4,0.65,0.84,20.10,0.07,3.37,13.87,2.88,0.9,,,,,,,,,,,
27150036,0.105,4,4,4,4,0.71,0.84,22.80,0.07,2.89,11.26,2.88,1.06,,,,,,,,,,,
27150037,0.132,4,4,4,4,0.76,0.84,26.30,0.07,2.42,7.63,2.88,1.65,,,,,,,,,,,
27150038,0.162,4,4,4,4,0.82,0.84,30.70,0.07,1.96,2.28,2.88,1.94,,,,,,,,,,,
27150039,0.187,4,4,4,4,0.93,0.84,36.30,0.07,1.53,6.19,2.88,2.88,,,,,,,,,,,
27150040,0.181,4,4,4,4,1.12,0.84,43.20,0.07,1.16,20.62,2.88,3.69,,,,,,,,,,,
27150041,0.056,3,4,4,4,0.53,0.84,18.20,0.07,3.77,23.24,2.88,0.77,,,,,,,,,,,
27150042,0.071,4,4,4,4,0.56,0.84,20.60,0.07,3.27,22.34,2.88,0.92,,,,,,,,,,,
27150043,0.092,4,4,4,4,0.61,0.84,23.60,0.07,2.78,21.13,2.88,1.2,,,,,,,,,,,
27150044,0.123,4,4,4,4,0.69,0.84,27.50,0.07,2.28,19.39,2.88,1.55,,,,,,,,,,,
27150045,0.166,4,4,3,1,0.83,0.84,32.70,0.07,1.79,16.70,2.88,2.3,,,,,,,,,,,
27150046,0.191,4,4,4,4,1.02,0.84,40.10,0.07,1.31,11.99,2.88,3.45,,,,,,,,,,,
27150047,0.152,4,4,4,4,1.62,0.84,51.10,0.07,0.84,1.95,2.88,4.12,,,,,,,,,,,
27150048,0.07,4,4,4,4,0.47,0.84,23.80,0.07,2.75,31.50,2.88,1.07,,,,,,,,,,,
27150049,0.089,4,4,4,4,0.51,0.84,27.80,0.07,2.25,32.03,2.88,1.57,,,,,,,,,,,
27150050,0.112,4,4,4,4,0.60,0.84,33.30,0.07,1.75,32.87,2.88,1.98,,,,,,,,,,,
27150051,0.13,4,4,4,4,0.83,0.84,41.40,0.07,1.26,34.37,2.88,2.66,,,,,,,,,,,
27150052,0.046,4,4,4,4,0.29,0.84,27.20,0.07,2.33,44.39,2.88,1.07,,,,,,,,,,,
27150053,0.042,4,4,4,4,0.26,0.84,32.20,0.07,1.86,48.47,2.88,1.09,,,,,,,,,,,
27150054,0.016,4,4,4,4,0.16,0.84,39.10,0.07,1.39,55.31,2.88,0.71,,,,,,,,,,,
27151000,0.05,3,3,3,3,2.00,0.46,1.20,0.15,2.87,1.81,1.11,0.17,,,,,,,,,,,
27151001,0.065,3,3,3,3,1.99,0.46,1.40,0.15,2.45,7.82,1.11,0.17,,,,,,,,,,,
27151002,0.084,2,2,2,2,1.91,0.46,1.60,0.15,2.07,16.14,1.11,0.17,,,,,,,,,,,
27151003,0.08,3,2,2,2,2.00,0.46,1.60,0.15,2.19,2.70,1.11,0.19,,,,,,,,,,,
27151004,0.115,3,3,3,3,2.00,0.46,1.90,0.15,1.76,4.57,1.11,0.22,,,,,,,,,,,
27151005,0.169,3,3,3,3,1.97,0.46,2.50,0.15,1.37,16.26,1.11,0.22,,,,,,,,,,,
27151006,0.142,3,3,3,3,1.99,0.46,2.20,0.15,1.54,11.15,1.11,0.21,,,,,,,,,,,
27151007,0.242,4,4,4,4,2.00,0.46,3.20,0.15,1.07,2.88,1.11,0.29,,,,,,,,,,,
27151008,0.441,4,2,2,3,1.98,0.46,5.10,0.15,0.66,16.64,1.11,0.55,,,,,,,,,,,
27152000,0.191,3,3,4,4,0.57,0.28,22.20,0.08,2.37,1.51,2.86,0.78,,,,,,,,,,,
27152001,0.238,3,4,4,4,0.59,0.28,25.40,0.08,1.95,8.99,2.86,0.92,,,,,,,,,,,
27152002,0.274,1,4,4,4,0.58,0.28,29.00,0.08,1.59,20.17,2.86,1.45,,,,,,,,,,,
27152003,0.157,3,3,4,4,0.53,0.28,20.50,0.08,2.63,13.56,2.86,0.64,,,,,,,,,,,
27152004,0.212,3,4,4,4,0.57,0.28,23.70,0.08,2.16,10.00,2.86,0.86,,,,,,,,,,,
27152005,0.277,2,4,4,4,0.61,0.28,27.90,0.08,1.69,4.46,2.86,1.2,,,,,,,,,,,
