Identifier,Features,,,,,,,,,,,,Labels,,,,,,,,,,,
"M = model
R = room
P = simulation points",solidAngle,obstructionValues LowerQuarter,obstructionValues SecondQuarter,obstructionValues ThirdQuarter,obstructionValues HigherQuarter,Projection AspectRatio,Frame ratio,solidAngleTilt,roomAvge SolidAngle,distanceWindowCenterToPt,angleOfPointPositionInReferenceToWindowNormal,windowHeadHeight,DF ,,,,,,,,,,,
24422059,0.041,0,0,1,1,0.58,0.85,12.60,0.10,6.153508,1.705065,3.09,0.2,,,,,,,,,,,
24422060,0.036,0,0,1,1,0.58,0.85,11.70,0.10,6.648734,1.087653,3.09,0.21,,,,,,,,,,,
24422061,0.031,0,0,1,1,0.58,0.85,11.00,0.10,7.144625,0.555892,3.09,0.16,,,,,,,,,,,
24422062,0.028,0,0,1,1,0.58,0.85,10.30,0.10,7.641052,0.093192,3.09,0.16,,,,,,,,,,,
24423000,0.449,2,4,4,4,1.95,0.46,2.20,0.20,0.66049,24.793883,1.08,0.69,,,,,,,,,,,
24423001,0.422,2,4,4,4,1.97,0.46,2.10,0.20,0.692306,18.508859,1.08,0.61,,,,,,,,,,,
24423002,0.216,4,4,4,4,1.99,0.46,1.20,0.20,1.164695,8.039254,1.08,0.31,,,,,,,,,,,
24423003,0.127,4,4,4,4,2.00,0.46,0.90,0.20,1.653403,3.675604,1.08,0.22,,,,,,,,,,,
24423004,0.082,4,4,4,4,2.00,0.46,0.70,0.20,2.147317,1.310395,1.08,0.16,,,,,,,,,,,
24423005,0.058,4,4,4,4,2.00,0.46,0.50,0.20,2.64352,0.168681,1.08,0.18,,,,,,,,,,,
24423006,0.053,4,4,4,4,1.98,0.46,0.50,0.20,2.74431,10.26354,1.08,0.19,,,,,,,,,,,
24424000,0.3,0,0,0,0,0.91,0.32,12.80,0.16,1.122705,33.475309,1.53,0.13,,,,,,,,,,,
24424001,0.423,0,0,0,1,1.14,0.32,13.90,0.16,1.000889,7.030456,1.53,0.28,,,,,,,,,,,
24424002,0.247,0,0,0,1,1.12,0.32,10.00,0.16,1.500877,6.864785,1.53,0.13,,,,,,,,,,,
24424003,0.368,0,0,0,1,1.12,0.32,12.80,0.16,1.11494,19.613033,1.53,0.14,,,,,,,,,,,
24424004,0.228,0,0,0,1,1.12,0.32,9.50,0.16,1.579222,11.593023,1.53,0.12,,,,,,,,,,,
24424005,0.078,0,0,0,2,0.25,0.32,12.90,0.16,1.110654,56.662096,1.53,0.16,,,,,,,,,,,
24424006,0.175,0,0,0,0,0.72,0.32,10.70,0.16,1.408689,38.192517,1.53,0.11,,,,,,,,,,,
24424007,0.153,0,0,0,0,0.91,0.32,8.50,0.16,1.798682,26.911625,1.53,0.06,,,,,,,,,,,
24424008,0,0,0,0,0,0.00,0.32,0.00,0.16,1.573171,64.902434,1.53,0.05,,,,,,,,,,,
24424009,0.063,0,0,0,0,0.39,0.32,8.70,0.16,1.796028,49.600458,1.53,0.09,,,,,,,,,,,
24424010,0,0,0,0,0,0.00,0.32,0.00,0.16,2.053334,69.348769,1.53,0.04,,,,,,,,,,,
24424011,0.02,0,0,0,0,0.18,0.32,7.10,0.16,2.228683,56.782345,1.53,0.07,,,,,,,,,,,
24424012,0,0,0,0,0,0.00,0.32,0.00,0.16,2.684836,61.579721,1.53,0.03,,,,,,,,,,,
24425000,0,0,0,0,0,0.00,0.75,0.00,0.17,5.444783,85.176811,4.18,0.3,,,,,,,,,,,
24425001,0,0,0,0,0,0.00,0.75,0.00,0.17,5.564872,80.123063,4.18,0.37,,,,,,,,,,,
24425002,0.013,0,4,4,4,0.05,0.75,14.80,0.17,5.726249,75.318324,4.18,0.43,,,,,,,,,,,
24425003,0.024,0,4,4,4,0.09,0.75,14.30,0.17,5.925544,70.806663,4.18,0.45,,,,,,,,,,,
24425004,0.033,0,4,4,4,0.13,0.75,13.90,0.17,6.159075,66.612644,4.18,0.49,,,,,,,,,,,
24425005,0.039,0,4,4,4,0.17,0.75,13.40,0.17,6.423109,62.744031,4.18,0.45,,,,,,,,,,,
24425006,0.043,0,4,4,4,0.20,0.75,12.90,0.17,6.71405,59.195621,4.18,0.47,,,,,,,,,,,
24425007,0.046,2,4,4,4,0.22,0.75,12.40,0.17,7.028556,55.953216,4.18,0.47,,,,,,,,,,,
24425008,0.047,4,4,4,4,0.25,0.75,11.90,0.17,7.363609,52.997097,4.18,0.42,,,,,,,,,,,
24425009,0,0,0,0,0,0.00,0.75,0.00,0.17,4.955551,84.038404,4.18,0.4,,,,,,,,,,,
24425010,0.006,4,4,4,4,0.02,0.75,16.20,0.17,5.087201,78.53194,4.18,0.4,,,,,,,,,,,
24425011,0.022,0,4,4,4,0.07,0.75,15.80,0.17,5.263245,73.348298,4.18,0.45,,,,,,,,,,,
24425012,0.034,0,4,4,4,0.12,0.75,15.30,0.17,5.479405,68.536598,4.18,0.52,,,,,,,,,,,
24425013,0.044,0,4,4,4,0.16,0.75,14.70,0.17,5.731145,64.118549,4.18,0.52,,,,,,,,,,,
24425014,0.05,0,4,4,4,0.19,0.75,14.10,0.17,6.013996,60.093904,4.18,0.53,,,,,,,,,,,
24425015,0.054,2,4,4,4,0.22,0.75,13.50,0.17,6.323787,56.446971,4.18,0.52,,,,,,,,,,,
24425016,0.056,4,4,4,4,0.25,0.75,13.00,0.17,6.656757,53.152586,4.18,0.45,,,,,,,,,,,
24425017,0.056,4,4,4,4,0.27,0.75,12.40,0.17,7.009604,50.180829,4.18,0.45,,,,,,,,,,,
24425018,0.055,3,4,4,4,0.29,0.75,11.80,0.17,7.379477,47.500338,4.18,0.42,,,,,,,,,,,
24425019,0.053,2,4,4,4,0.31,0.75,11.30,0.17,7.763944,45.080446,4.18,0.4,,,,,,,,,,,
24425020,0.051,1,4,4,4,0.32,0.75,10.80,0.17,8.160941,42.892393,4.18,0.39,,,,,,,,,,,
24425021,0.049,0,4,4,4,0.34,0.75,10.30,0.17,8.568727,40.90993,4.18,0.39,,,,,,,,,,,
24425022,0.047,0,4,4,4,0.35,0.75,9.90,0.17,8.985834,39.109519,4.18,0.34,,,,,,,,,,,
24425023,0.044,0,4,4,4,0.36,0.75,9.50,0.17,9.411023,37.470293,4.18,0.33,,,,,,,,,,,
24425024,0.042,0,4,4,4,0.37,0.75,9.10,0.17,9.843246,35.973888,4.18,0.3,,,,,,,,,,,
24425025,0.04,0,4,4,4,0.37,0.75,8.70,0.17,10.281616,34.604216,4.18,0.35,,,,,,,,,,,
24425026,0,0,0,0,0,0.00,0.75,0.00,0.17,4.468702,82.651295,4.18,0.39,,,,,,,,,,,
24425027,0.014,0,4,4,4,0.04,0.75,17.50,0.17,4.614264,76.612909,4.18,0.42,,,,,,,,,,,
24425028,0.034,0,4,4,4,0.09,0.75,16.90,0.17,4.807657,71.001667,4.18,0.53,,,,,,,,,,,
24425029,0.049,0,4,4,4,0.14,0.75,16.30,0.17,5.043382,65.869201,4.18,0.65,,,,,,,,,,,
24425030,0.059,0,4,4,4,0.18,0.75,15.60,0.17,5.31581,61.228494,4.18,0.6,,,,,,,,,,,
24425031,0.065,2,4,4,4,0.22,0.75,14.90,0.17,5.619606,57.064524,4.18,0.51,,,,,,,,,,,
24425032,0.067,3,4,4,4,0.25,0.75,14.30,0.17,5.949967,53.345019,4.18,0.49,,,,,,,,,,,
24425033,0.068,4,4,4,4,0.27,0.75,13.60,0.17,6.302717,50.029125,4.18,0.5,,,,,,,,,,,
24425034,0.067,3,4,4,4,0.30,0.75,12.90,0.17,6.674307,47.073433,4.18,0.41,,,,,,,,,,,
24425035,0.064,2,4,4,4,0.31,0.75,12.30,0.17,7.061763,44.435677,4.18,0.48,,,,,,,,,,,
24425036,0.062,1,4,4,4,0.33,0.75,11.70,0.17,7.462616,42.076726,4.18,0.52,,,,,,,,,,,
24425037,0.058,0,4,4,4,0.34,0.75,11.20,0.17,7.874819,39.961448,4.18,0.38,,,,,,,,,,,
24425038,0.055,0,4,4,4,0.36,0.75,10.60,0.17,8.29668,38.058901,4.18,0.42,,,,,,,,,,,
24425039,0.052,0,4,4,4,0.37,0.75,10.20,0.17,8.7268,36.342155,4.18,0.35,,,,,,,,,,,
24425040,0.049,0,4,4,4,0.38,0.75,9.70,0.17,9.164015,34.787933,4.18,0.35,,,,,,,,,,,
24425041,0.046,0,4,4,4,0.38,0.75,9.30,0.17,9.607357,33.376193,4.18,0.35,,,,,,,,,,,
24425042,0,0,0,0,0,0.00,0.75,0.00,0.17,3.985112,80.92631,4.18,0.52,,,,,,,,,,,
24425043,0.028,0,4,4,4,0.06,0.75,18.90,0.17,4.14768,74.258962,4.18,0.55,,,,,,,,,,,
24425044,0.052,0,4,4,4,0.12,0.75,18.20,0.17,4.36181,68.169707,4.18,0.6,,,,,,,,,,,
24425045,0.068,0,4,4,4,0.17,0.75,17.40,0.17,4.620337,62.705384,4.18,0.54,,,,,,,,,,,
24425046,0.078,1,4,4,4,0.22,0.75,16.60,0.17,4.916264,57.858893,4.18,0.61,,,,,,,,,,,
24425047,0.083,3,4,4,4,0.25,0.75,15.80,0.17,5.243261,53.589328,4.18,0.65,,,,,,,,,,,
24425048,0.083,4,4,4,4,0.28,0.75,15.00,0.17,5.595884,49.839095,4.18,0.54,,,,,,,,,,,
24425049,0.082,3,4,4,4,0.30,0.75,14.20,0.17,5.969594,46.545699,4.18,0.51,,,,,,,,,,,
24425050,0.079,2,4,4,4,0.32,0.75,13.50,0.17,6.360675,43.648653,4.18,0.47,,,,,,,,,,,
24425051,0.075,1,4,4,4,0.34,0.75,12.80,0.17,6.766116,41.092895,4.18,0.57,,,,,,,,,,,
24425052,0.07,0,4,4,4,0.35,0.75,12.10,0.17,7.183485,38.830041,4.18,0.42,,,,,,,,,,,
24425053,0.066,0,4,4,4,0.37,0.75,11.50,0.17,7.61082,36.818445,4.18,0.35,,,,,,,,,,,
24425054,0.062,0,4,4,4,0.38,0.75,10.90,0.17,8.046535,35.022682,4.18,0.43,,,,,,,,,,,
24425055,0.057,0,4,4,4,0.39,0.75,10.40,0.17,8.489338,33.412805,4.18,0.4,,,,,,,,,,,
24425056,0.053,0,4,4,4,0.39,0.75,9.90,0.17,8.938176,31.963559,4.18,0.32,,,,,,,,,,,
24425057,0.05,0,4,4,4,0.40,0.75,9.50,0.17,9.392184,30.653652,4.18,0.38,,,,,,,,,,,
24425058,0.01,4,4,4,4,0.00,0.75,21.10,0.17,3.506128,78.72754,4.18,0.56,,,,,,,,,,,
24425059,0.05,0,4,4,4,0.10,0.75,20.40,0.17,3.68986,71.314825,4.18,0.75,,,,,,,,,,,
24425060,0.079,0,4,4,4,0.16,0.75,19.60,0.17,3.92902,64.703741,4.18,0.86,,,,,,,,,,,
24425061,0.096,1,4,4,4,0.21,0.75,18.60,0.17,4.214183,58.918208,4.18,0.92,,,,,,,,,,,
24425062,0.104,3,4,4,4,0.25,0.75,17.70,0.17,4.53668,53.909746,4.18,0.97,,,,,,,,,,,
24425063,0.105,4,4,4,4,0.29,0.75,16.70,0.17,4.889131,49.594122,4.18,0.83,,,,,,,,,,,
24425064,0.103,2,4,4,4,0.31,0.75,15.70,0.17,5.265523,45.876765,4.18,0.67,,,,,,,,,,,
24425065,0.098,1,4,4,4,0.34,0.75,14.80,0.17,5.661084,42.666885,4.18,0.6,,,,,,,,,,,
24425066,0.093,0,4,4,3,0.35,0.75,14.00,0.17,6.072068,39.88373,4.18,0.46,,,,,,,,,,,
24425067,0.086,0,4,4,3,0.37,0.75,13.20,0.17,6.495548,37.458348,4.18,0.51,,,,,,,,,,,
24425068,0.08,0,4,4,3,0.38,0.75,12.50,0.17,6.929233,35.333141,4.18,0.49,,,,,,,,,,,
24425069,0.074,0,4,4,4,0.39,0.75,11.80,0.17,7.371323,33.460522,4.18,0.41,,,,,,,,,,,
24425070,0.068,0,4,4,4,0.40,0.75,11.20,0.17,7.820392,31.801357,4.18,0.39,,,,,,,,,,,
24425071,0.063,0,4,4,4,0.41,0.75,10.70,0.17,8.275305,30.32348,4.18,0.43,,,,,,,,,,,
24425072,0.058,0,3,3,3,0.41,0.75,10.10,0.17,8.735148,29.000397,4.18,0.27,,,,,,,,,,,
24425073,0.054,0,3,3,3,0.42,0.75,9.70,0.17,9.199181,27.810212,4.18,0.34,,,,,,,,,,,
24425074,0.033,0,4,4,4,0.05,0.75,23.00,0.17,3.033933,75.838911,4.18,0.67,,,,,,,,,,,
24425075,0.087,0,4,4,4,0.14,0.75,22.10,0.17,3.244516,67.550087,4.18,1.02,,,,,,,,,,,
24425076,0.118,1,4,4,4,0.21,0.75,21.10,0.17,3.514117,60.400276,4.18,0.97,,,,,,,,,,,
24425077,0.133,3,4,4,4,0.26,0.75,19.90,0.17,3.830294,54.348366,4.18,0.97,,,,,,,,,,,
24425078,0.136,4,4,4,3,0.30,0.75,18.70,0.17,4.182498,49.266364,4.18,1,,,,,,,,,,,
24425079,0.133,2,4,4,3,0.33,0.75,17.60,0.17,4.562392,45.001494,4.18,0.95,,,,,,,,,,,
24425080,0.126,1,4,4,3,0.35,0.75,16.50,0.17,4.963623,41.40875,4.18,0.74,,,,,,,,,,,
24425081,0.117,0,4,4,3,0.37,0.75,15.40,0.17,5.381421,38.363369,4.18,0.57,,,,,,,,,,,
24425082,0.108,0,4,4,3,0.38,0.75,14.50,0.17,5.812213,35.762948,4.18,0.54,,,,,,,,,,,
24425083,0.099,0,4,4,3,0.39,0.75,13.60,0.17,6.253316,33.525301,4.18,0.54,,,,,,,,,,,
24425084,0.09,0,4,4,3,0.40,0.75,12.80,0.17,6.702693,31.585057,4.18,0.5,,,,,,,,,,,
24425085,0.082,0,4,4,4,0.41,0.75,12.10,0.17,7.158786,29.890299,4.18,0.38,,,,,,,,,,,
24425086,0.075,0,3,3,3,0.42,0.75,11.50,0.17,7.620391,28.399685,4.18,0.42,,,,,,,,,,,
24425087,0.069,1,3,3,3,0.42,0.75,10.90,0.17,8.086562,27.080122,4.18,0.33,,,,,,,,,,,
24425088,0.063,1,3,3,3,0.43,0.75,10.30,0.17,8.556554,25.904952,4.18,0.28,,,,,,,,,,,
24425089,0.058,2,2,2,2,0.43,0.75,9.80,0.17,9.029771,24.85255,4.18,0.3,,,,,,,,,,,
24425090,0.081,0,4,4,4,0.10,0.75,25.00,0.17,2.572269,71.900135,4.18,0.98,,,,,,,,,,,
24425091,0.147,0,4,4,4,0.20,0.75,24.00,0.17,2.81757,62.617281,4.18,1.38,,,,,,,,,,,
24425092,0.177,3,4,4,3,0.27,0.75,22.60,0.17,3.124234,54.98529,4.18,1.49,,,,,,,,,,,
24425093,0.183,4,4,4,3,0.31,0.75,21.20,0.17,3.476057,48.805366,4.18,1.54,,,,,,,,,,,
24425094,0.177,3,4,4,3,0.35,0.75,19.80,0.17,3.860713,43.807696,4.18,1.43,,,,,,,,,,,
24425095,0.165,2,4,4,3,0.37,0.75,18.40,0.17,4.269337,39.740379,4.18,1.06,,,,,,,,,,,
24425096,0.151,0,4,4,3,0.39,0.75,17.20,0.17,4.695676,36.397205,4.18,0.91,,,,,,,,,,,
24425097,0.137,0,4,4,3,0.40,0.75,16.00,0.17,5.135319,33.618286,4.18,0.75,,,,,,,,,,,
24425098,0.123,0,4,4,3,0.41,0.75,15.00,0.17,5.585127,31.282189,4.18,0.56,,,,,,,,,,,
24425099,0.111,1,4,4,3,0.42,0.75,14.00,0.17,6.042828,29.297078,4.18,0.55,,,,,,,,,,,
24425100,0.1,1,3,3,2,0.43,0.75,13.20,0.17,6.506758,27.593233,4.18,0.36,,,,,,,,,,,
24425101,0.09,1,3,3,3,0.43,0.75,12.40,0.17,6.975675,26.117295,4.18,0.36,,,,,,,,,,,
24425102,0.082,2,2,2,2,0.44,0.75,11.70,0.17,7.448636,24.828022,4.18,0.3,,,,,,,,,,,
24425103,0.074,2,2,2,2,0.44,0.75,11.10,0.17,7.924917,23.693199,4.18,0.28,,,,,,,,,,,
24425104,0.067,2,2,2,2,0.45,0.75,10.50,0.17,8.403954,22.687392,4.18,0.26,,,,,,,,,,,
24425105,0.062,1,1,1,1,0.45,0.75,10.00,0.17,8.885301,21.790308,4.18,0.2,,,,,,,,,,,
24425106,0.179,0,4,4,4,0.19,0.75,27.20,0.17,2.128001,66.279957,4.18,2.1,,,,,,,,,,,
24425107,0.245,3,4,4,3,0.28,0.75,25.90,0.17,2.418785,55.993929,4.18,2.24,,,,,,,,,,,
24425108,0.257,4,4,4,3,0.34,0.75,24.20,0.17,2.769956,48.109271,4.18,2.25,,,,,,,,,,,
24425109,0.245,1,3,3,0,0.38,0.75,22.50,0.17,3.161453,42.084753,4.18,2.23,,,,,,,,,,,
24425110,0.224,2,4,4,3,0.40,0.75,20.80,0.17,3.580073,37.42695,4.18,1.64,,,,,,,,,,,
24425111,0.2,1,4,4,3,0.42,0.75,19.20,0.17,4.017344,33.763026,4.18,1.17,,,,,,,,,,,
24425112,0.178,1,4,4,3,0.43,0.75,17.80,0.17,4.467795,30.827817,4.18,0.98,,,,,,,,,,,
24425113,0.157,1,4,4,3,0.44,0.75,16.50,0.17,4.927811,28.435271,4.18,0.86,,,,,,,,,,,
24425114,0.139,1,3,3,2,0.44,0.75,15.40,0.17,5.394947,26.454078,4.18,0.59,,,,,,,,,,,
24425115,0.123,2,2,2,1,0.45,0.75,14.30,0.17,5.867503,24.790276,4.18,0.5,,,,,,,,,,,
24425116,0.11,2,2,2,1,0.45,0.75,13.40,0.17,6.344267,23.37549,4.18,0.3,,,,,,,,,,,
24425117,0.098,1,1,1,1,0.45,0.75,12.60,0.17,6.824358,22.159106,4.18,0.26,,,,,,,,,,,
24425118,0.088,1,1,1,1,0.46,0.75,11.90,0.17,7.307119,21.103023,4.18,0.26,,,,,,,,,,,
24425119,0.079,1,1,1,1,0.46,0.75,11.20,0.17,7.792055,20.178108,4.18,0.27,,,,,,,,,,,
24425120,0.072,1,1,1,1,0.46,0.75,10.60,0.17,8.278784,19.361756,4.18,0.17,,,,,,,,,,,
24425121,0.065,1,1,1,1,0.46,0.75,10.10,0.17,8.767006,18.636193,4.18,0.23,,,,,,,,,,,
24425122,0.375,2,4,4,3,0.33,0.75,29.80,0.17,1.714702,57.831918,4.18,3.6,,,,,,,,,,,
24425123,0.391,2,3,3,1,0.40,0.75,28.00,0.17,2.064543,46.937208,4.18,3.29,,,,,,,,,,,
24425124,0.359,1,3,3,1,0.43,0.75,25.80,0.17,2.466672,39.387499,4.18,2.83,,,,,,,,,,,
24425125,0.316,1,3,3,0,0.45,0.75,23.70,0.17,2.899415,34.019383,4.18,2.58,,,,,,,,,,,
24425126,0.274,1,3,3,1,0.46,0.75,21.70,0.17,3.350931,30.070483,4.18,1.75,,,,,,,,,,,
24425127,0.204,2,2,2,0,0.47,0.75,18.30,0.17,4.286374,24.724682,4.18,0.68,,,,,,,,,,,
24425128,0.177,1,1,1,0,0.47,0.75,16.90,0.17,4.763942,22.846969,4.18,0.36,,,,,,,,,,,
24425129,0.154,1,1,1,0,0.47,0.75,15.70,0.17,5.245691,21.312737,4.18,0.31,,,,,,,,,,,
24425130,0.135,0,0,0,0,0.47,0.75,14.60,0.17,5.730568,20.037346,4.18,0.2,,,,,,,,,,,
24425131,0.119,0,0,0,0,0.47,0.75,13.70,0.17,6.21784,18.961385,4.18,0.25,,,,,,,,,,,
24425132,0.105,0,0,0,0,0.47,0.75,12.80,0.17,6.706987,18.04208,4.18,0.24,,,,,,,,,,,
24425133,0.094,0,0,0,0,0.47,0.75,12.00,0.17,7.197625,17.247925,4.18,0.17,,,,,,,,,,,
24425134,0.084,0,0,0,0,0.47,0.75,11.40,0.17,7.68947,16.555245,4.18,0.25,,,,,,,,,,,
24425135,0.075,0,0,0,0,0.48,0.75,10.80,0.17,8.182303,15.945926,4.18,0.12,,,,,,,,,,,
24425136,0.068,0,0,0,0,0.48,0.75,10.20,0.17,8.675956,15.405891,4.18,0.14,,,,,,,,,,,
24425137,0,0,0,0,0,0.00,0.75,0.00,0.17,1.014834,62.216162,4.18,6.54,,,,,,,,,,,
24425138,0.677,1,3,3,0,0.55,0.75,33.20,0.17,1.36089,44.551066,4.18,6.25,,,,,,,,,,,
24425139,0.564,2,3,3,1,0.54,0.75,30.10,0.17,1.781616,34.597446,4.18,4.55,,,,,,,,,,,
24425140,0.466,2,3,3,1,0.52,0.75,27.20,0.17,2.235238,28.556591,4.18,3.9,,,,,,,,,,,
24425141,0.385,2,3,3,1,0.51,0.75,24.60,0.17,2.705258,24.582414,4.18,2.99,,,,,,,,,,,
24425142,0.071,0,0,0,0,0.49,0.75,10.30,0.17,8.613015,12.117773,4.18,0.17,,,,,,,,,,,
24425143,0.848,4,4,2,0,0.97,0.75,47.80,0.17,0.664609,37.120074,4.18,12.92,,,,,,,,,,,
24425144,0.832,4,4,4,1,0.73,0.75,36.90,0.17,1.124206,24.039966,4.18,8.76,,,,,,,,,,,
24425145,0.674,3,3,3,1,0.64,0.75,31.70,0.17,1.608096,18.673088,4.18,5.87,,,,,,,,,,,
24425146,0.538,3,3,3,1,0.59,0.75,28.10,0.17,2.099549,15.802388,4.18,4.51,,,,,,,,,,,
24425147,0.433,3,3,3,1,0.56,0.75,25.20,0.17,2.59427,14.023402,4.18,3.5,,,,,,,,,,,
24425148,0.835,4,4,2,0,1.05,0.75,49.20,0.17,0.594577,9.259413,4.18,13.48,,,,,,,,,,,
24425149,0.842,3,4,4,2,0.77,0.75,37.70,0.17,1.084276,2.049731,4.18,8.87,,,,,,,,,,,
24425150,0.69,3,4,4,2,0.66,0.75,32.10,0.17,1.58044,0.656477,4.18,6.31,,,,,,,,,,,
24425151,0.552,3,4,4,2,0.61,0.75,28.30,0.17,2.078442,2.067862,4.18,4.88,,,,,,,,,,,
24425152,0.444,3,3,3,1,0.58,0.75,25.30,0.17,2.577219,2.933318,4.18,3.78,,,,,,,,,,,
24425153,0.903,1,3,3,2,0.78,0.75,41.10,0.17,0.874837,42.623802,4.18,9.51,,,,,,,,,,,
24425154,0.787,3,4,4,2,0.69,0.75,35.10,0.17,1.259949,25.153466,4.18,7.03,,,,,,,,,,,
24425155,0.646,2,3,3,1,0.63,0.75,31.00,0.17,1.705757,16.296366,4.18,5.62,,,,,,,,,,,
24425156,0.524,2,3,3,1,0.59,0.75,27.60,0.17,2.175256,11.179777,4.18,3.94,,,,,,,,,,,
24425157,0.427,2,3,3,1,0.57,0.75,24.90,0.17,2.655913,7.896222,4.18,3.76,,,,,,,,,,,
24425158,0.58,0,3,2,0,0.43,0.75,32.80,0.17,1.295051,57.24904,4.18,4.12,,,,,,,,,,,
24425159,0.599,0,3,3,1,0.52,0.75,31.40,0.17,1.580914,40.765799,4.18,4.56,,,,,,,,,,,
24425160,0.534,1,3,3,1,0.54,0.75,29.00,0.17,1.954846,29.9315,4.18,4.02,,,,,,,,,,,
24425161,0.457,1,3,3,1,0.54,0.75,26.40,0.17,2.375617,22.745611,4.18,3.59,,,,,,,,,,,
24425162,0.386,1,3,3,1,0.54,0.75,24.00,0.17,2.822356,17.775259,4.18,2.85,,,,,,,,,,,
24425163,0.269,4,4,2,0,0.24,0.75,29.20,0.17,1.757548,64.469192,4.18,1.95,,,,,,,,,,,
24425164,0.38,3,3,2,0,0.37,0.75,28.40,0.17,1.977652,50.638469,4.18,2.63,,,,,,,,,,,
24425165,0.391,1,3,3,0,0.44,0.75,26.80,0.17,2.287628,40.055366,4.18,3.04,,,,,,,,,,,
24425166,0.363,1,3,3,1,0.47,0.75,24.90,0.17,2.656196,32.195894,4.18,2.8,,,,,,,,,,,
24425167,0.323,0,3,3,1,0.49,0.75,22.90,0.17,3.062272,26.332753,4.18,2.75,,,,,,,,,,,
24425168,0.139,4,4,1,0,0.15,0.75,26.70,0.17,2.236245,68.643148,4.18,1.34,,,,,,,,,,,
24425169,0.237,4,4,4,0,0.27,0.75,25.90,0.17,2.413074,57.088157,4.18,1.76,,,,,,,,,,,
24425170,0.275,3,3,3,0,0.35,0.75,24.70,0.17,2.673024,47.441161,4.18,2.13,,,,,,,,,,,
24425171,0.277,2,3,3,0,0.40,0.75,23.20,0.17,2.994527,39.680311,4.18,2.12,,,,,,,,,,,
24425172,0.26,1,3,3,1,0.43,0.75,21.60,0.17,3.359959,33.513106,4.18,2.05,,,,,,,,,,,
24425173,0.08,4,4,0,0,0.11,0.75,24.40,0.17,2.722611,71.336203,4.18,1,,,,,,,,,,,
24425174,0.152,4,4,4,0,0.21,0.75,23.70,0.17,2.869624,61.528134,4.18,1.3,,,,,,,,,,,
24425175,0.192,4,4,4,0,0.29,0.75,22.80,0.17,3.09142,52.899726,4.18,1.82,,,,,,,,,,,
24425176,0.207,3,4,4,0,0.34,0.75,21.60,0.17,3.373279,45.567315,4.18,1.64,,,,,,,,,,,
24425177,0.206,2,4,4,0,0.38,0.75,20.30,0.17,3.701505,39.448518,4.18,1.64,,,,,,,,,,,
24425178,0.049,4,4,0,0,0.08,0.75,22.30,0.17,3.213164,73.210114,4.18,0.96,,,,,,,,,,,
24425179,0.101,4,4,4,0,0.17,0.75,21.80,0.17,3.338646,64.735681,4.18,1.09,,,,,,,,,,,
24425180,0.136,4,4,4,0,0.24,0.75,21.00,0.17,3.531104,57.029152,4.18,1.32,,,,,,,,,,,
24425181,0.155,4,4,4,0,0.30,0.75,20.10,0.17,3.780321,50.227557,4.18,1.54,,,,,,,,,,,
24425182,0,0,0,0,0,0.00,0.75,0.00,0.17,3.662528,82.338336,4.18,0.82,,,,,,,,,,,
24425183,0.031,4,4,0,0,0.06,0.75,20.40,0.17,3.706244,74.586579,4.18,0.96,,,,,,,,,,,
24425184,0.07,4,4,4,0,0.14,0.75,20.00,0.17,3.815544,67.14749,4.18,0.97,,,,,,,,,,,
24425185,0.098,4,4,4,0,0.20,0.75,19.40,0.17,3.985036,60.231478,4.18,1.15,,,,,,,,,,,
24425186,0.117,4,4,4,0,0.26,0.75,18.70,0.17,4.207451,53.962382,4.18,1.24,,,,,,,,,,,
24426000,0.3,0,3,4,4,1.70,0.44,3.00,0.16,0.981603,28.674431,1.13,0.46,,,,,,,,,,,
24426001,0.166,3,3,4,4,1.70,0.44,2.00,0.16,1.45697,21.242921,1.13,0.36,,,,,,,,,,,
24426002,0.33,0,3,4,4,1.79,0.44,3.10,0.16,0.91847,1.60645,1.13,0.4,,,,,,,,,,,
24426003,0.244,0,4,4,4,1.64,0.44,2.70,0.16,1.106177,28.186875,1.13,0.32,,,,,,,,,,,
24426004,0.086,3,4,4,4,0.89,0.44,2.10,0.16,1.450403,44.647149,1.13,0.19,,,,,,,,,,,
24426005,0,0,0,0,0,0.00,0.44,0.00,0.16,1.680623,69.374167,1.13,0.18,,,,,,,,,,,
24426006,0.025,4,4,4,4,0.41,0.44,1.60,0.16,1.866471,54.31462,1.13,0.22,,,,,,,,,,,
24427000,0.524,4,4,4,2,1.59,0.33,41.30,0.16,0.651013,1.790356,2.29,5.81,,,,,,,,,,,
24427001,0.484,4,4,4,4,1.16,0.33,28.80,0.16,1.150044,3.850451,2.29,3.13,,,,,,,,,,,
24427002,0.355,4,4,4,4,1.06,0.33,22.30,0.16,1.649662,4.663286,2.29,1.62,,,,,,,,,,,
24427003,0.258,4,4,4,4,1.01,0.33,18.20,0.16,2.149457,5.098174,2.29,1.26,,,,,,,,,,,
24427004,0.549,4,4,4,4,1.24,0.33,35.50,0.16,0.853021,33.952255,2.29,3.96,,,,,,,,,,,
24427005,0.45,4,4,4,4,1.10,0.33,27.00,0.16,1.275315,19.205531,2.29,2.27,,,,,,,,,,,
24427006,0.333,4,4,4,4,1.04,0.33,21.50,0.16,1.739314,12.03409,2.29,1.44,,,,,,,,,,,
24427007,0.288,4,4,4,4,0.62,0.33,27.80,0.16,1.237527,51.848541,2.29,1.67,,,,,,,,,,,
